GENE PRODUCT DB,GENE PRODUCT ID,SYMBOL,GO TERM,GO NAME,ECO ID,GO EVIDENCE CODE,REFERENCE,WITH/FROM,TAXON ID,GO ASPECT,Organel,Gene,Gene name,Reliability,Main location,Additional location,Extracellular location,Enhanced,Supported,Approved,Uncertain,Single-cell variation intensity,Single-cell variation spatial,Cell cycle dependency,GO id
UniProtKB,Q96QS3,ARX,GO:0005634,nucleus,ECO:0000314,IDA,PMID:22194193,,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96QS3,ARX,GO:0005634,nucleus,ECO:0000314,IDA,PMID:31691806,,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96QT4,TRPM7,GO:0005634,nucleus,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q923J1,9606,C,nucleus,ENSG00000092439,TRPM7,Approved,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Cytosol;Plasma membrane;Vesicles,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886);Vesicles (GO:0043231)
UniProtKB,Q96QT4,TRPM7,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB:Q923J1|ensembl:ENSMUSP00000099513|UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000092439,TRPM7,Approved,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,,,,Plasma membrane;Vesicles,Cytosol;Nucleoplasm,Cytosol;Plasma membrane;Vesicles,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886);Vesicles (GO:0043231)
UniProtKB,Q96QT6,PHF12,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,FB:FBgn0029861|PANTHER:PTN000496795|UniProtKB:Q96QT6,9606,C,nucleus,ENSG00000109118,PHF12,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96QT6,PHF12,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000109118,PHF12,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96QT6,PHF12,GO:0005634,nucleus,ECO:0000314,IDA,PMID:11390640,,9606,C,nucleus,ENSG00000109118,PHF12,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96QT6,PHF12,GO:0005634,nucleus,ECO:0000314,IDA,PMID:22048773,,9606,C,nucleus,ENSG00000109118,PHF12,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96QU4,FRG2B,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96QU8,XPO6,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000169180,XPO6,Supported,Nucleoli;Nucleoplasm,Cytosol;Plasma membrane,,,Cytosol;Nucleoli;Nucleoplasm,,Plasma membrane,Nucleoli,,,Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886)
UniProtKB,Q96QU8,XPO6,GO:0005634,nucleus,ECO:0000305,IC,PMID:14592989,GO:0006611,9606,C,nucleus,ENSG00000169180,XPO6,Supported,Nucleoli;Nucleoplasm,Cytosol;Plasma membrane,,,Cytosol;Nucleoli;Nucleoplasm,,Plasma membrane,Nucleoli,,,Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886)
UniProtKB,Q96QV6,H2AC1,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,FB:FBgn0001196|FB:FBgn0001197|MGI:MGI:102688|MGI:MGI:1349392|MGI:MGI:1888388|MGI:MGI:1915481|MGI:MGI:2448285|MGI:MGI:3649874|PANTHER:PTN000604564|PomBase:SPAC19G12.06c|PomBase:SPCC622.08c|TAIR:locus:2036054|TAIR:locus:2131704|TAIR:locus:2199486|UniProtKB:C6KT18|UniProtKB:O75367|UniProtKB:P04908|UniProtKB:P08844|UniProtKB:P0C0S5|UniProtKB:P0C0S8|UniProtKB:P16104|UniProtKB:P20671|UniProtKB:Q16777|UniProtKB:Q57YA3|UniProtKB:Q582M3|UniProtKB:Q6FI13|UniProtKB:Q71UI9|UniProtKB:Q93077|UniProtKB:Q99878|UniProtKB:Q9P0M6|WB:WBGene00019947,9606,C,nucleus,ENSG00000164508,H2AC1,Supported,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96QV6,H2AC1,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000164508,H2AC1,Supported,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96QV6,H2AC1,GO:0005634,nucleus,ECO:0007005,HDA,PMID:21630459,,9606,C,nucleus,ENSG00000164508,H2AC1,Supported,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96QZ7,MAGI1,GO:0005634,nucleus,ECO:0000256,IEA,GO_REF:0000117,ARBA:ARBA00026330,9606,C,nucleus,ENSG00000151276,MAGI1,Supported,Cell Junctions,Nucleoplasm,,,Cell Junctions,,Nucleoplasm,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654)
UniProtKB,Q96R05,RBP7,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,MGI:MGI:101790|MGI:MGI:88038|MGI:MGI:88491|MGI:MGI:95479|PANTHER:PTN002278936|UniProtKB:P07148|UniProtKB:P09455|UniProtKB:P29373|UniProtKB:Q01469|WB:WBGene00002257|WB:WBGene00002260,9606,C,nucleus,ENSG00000162444,RBP7,Uncertain,Cytosol;Nuclear speckles,,,,,,Cytosol;Nuclear speckles,,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607)
UniProtKB,Q96RE7,NACC1,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000160877,NACC1,Enhanced,Nucleoplasm,Vesicles,,Nucleoplasm;Vesicles,,,,,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,Q96RE7,NACC1,GO:0005634,nucleus,ECO:0000314,IDA,PMID:17391728,,9606,C,nucleus,ENSG00000160877,NACC1,Enhanced,Nucleoplasm,Vesicles,,Nucleoplasm;Vesicles,,,,,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,Q96RE9,ZNF300,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,MGI:MGI:105921|MGI:MGI:1328322|MGI:MGI:1353621|MGI:MGI:1916754|MGI:MGI:2142347|MGI:MGI:2143362|MGI:MGI:2389445|MGI:MGI:2444763|MGI:MGI:3040700|MGI:MGI:99206|PANTHER:PTN001225435|UniProtKB:O60765|UniProtKB:P17014|UniProtKB:P17020|UniProtKB:P17032|UniProtKB:Q09FC8|UniProtKB:Q15072|UniProtKB:Q16587|UniProtKB:Q3ZCT1|UniProtKB:Q5FWF6|UniProtKB:Q6ECI4|UniProtKB:Q7Z3V5|UniProtKB:Q86Y25|UniProtKB:Q8IZ26|UniProtKB:Q8N720|UniProtKB:Q8NDQ6|UniProtKB:Q8TF45|UniProtKB:Q8WV37|UniProtKB:Q96CS4|UniProtKB:Q96RE9|UniProtKB:Q9BX82|UniProtKB:Q9ULD5|UniProtKB:Q9Y2P7,9606,C,nucleus,ENSG00000145908,ZNF300,Enhanced,Nucleoplasm,Nuclear bodies;Nucleoli;Nucleoli rim,,Nucleoplasm,,Nuclear bodies;Nucleoli;Nucleoli rim,,,,,Nuclear bodies (GO:0016604);Nucleoli (GO:0005730);Nucleoli rim (GO:0005730);Nucleoplasm (GO:0005654)
UniProtKB,Q96RE9,ZNF300,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000145908,ZNF300,Enhanced,Nucleoplasm,Nuclear bodies;Nucleoli;Nucleoli rim,,Nucleoplasm,,Nuclear bodies;Nucleoli;Nucleoli rim,,,,,Nuclear bodies (GO:0016604);Nucleoli (GO:0005730);Nucleoli rim (GO:0005730);Nucleoplasm (GO:0005654)
UniProtKB,Q96RE9,ZNF300,GO:0005634,nucleus,ECO:0000314,IDA,PMID:23665872,,9606,C,nucleus,ENSG00000145908,ZNF300,Enhanced,Nucleoplasm,Nuclear bodies;Nucleoli;Nucleoli rim,,Nucleoplasm,,Nuclear bodies;Nucleoli;Nucleoli rim,,,,,Nuclear bodies (GO:0016604);Nucleoli (GO:0005730);Nucleoli rim (GO:0005730);Nucleoplasm (GO:0005654)
UniProtKB,Q96RG2,PASK,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,PANTHER:PTN000540439|UniProtKB:Q96RG2,9606,C,nucleus,ENSG00000115687,PASK,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,Q96RG2,PASK,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000115687,PASK,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,Q96RG2,PASK,GO:0005634,nucleus,ECO:0000314,IDA,PMID:17595531,,9606,C,nucleus,ENSG00000115687,PASK,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,Q96RI1,NR1H4,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,FB:FBgn0000546|FB:FBgn0000568|MGI:MGI:101884|MGI:MGI:1337040|MGI:MGI:1346307|MGI:MGI:1352462|MGI:MGI:1352463|MGI:MGI:2444210|MGI:MGI:2449205|MGI:MGI:97747|MGI:MGI:97856|MGI:MGI:97858|MGI:MGI:98742|MGI:MGI:98743|PANTHER:PTN001182089|RGD:3959|RGD:61909|UniProtKB:O42392|UniProtKB:O75469|UniProtKB:P04625|UniProtKB:P10276|UniProtKB:P10826|UniProtKB:P10827|UniProtKB:P10828|UniProtKB:P11473|UniProtKB:P13631|UniProtKB:P20393|UniProtKB:P37231|UniProtKB:P55055|UniProtKB:P68306|UniProtKB:Q03181|UniProtKB:Q07869|UniProtKB:Q13133|UniProtKB:Q14994|UniProtKB:Q14995|UniProtKB:Q96RI1|WB:WBGene00000908|WB:WBGene00003601|WB:WBGene00003607|WB:WBGene00004786|ZFIN:ZDB-GENE-990415-263,9606,C,nucleus,ENSG00000012504,NR1H4,Supported,Nuclear speckles;Nucleoplasm,Cytosol;Primary cilium tip,,,Nuclear speckles;Nucleoplasm,,Cytosol;Primary cilium tip,Primary cilium tip,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Nucleoplasm (GO:0005654);Primary cilium tip (GO:0097542)
UniProtKB,Q96RI1,NR1H4,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000012504,NR1H4,Supported,Nuclear speckles;Nucleoplasm,Cytosol;Primary cilium tip,,,Nuclear speckles;Nucleoplasm,,Cytosol;Primary cilium tip,Primary cilium tip,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Nucleoplasm (GO:0005654);Primary cilium tip (GO:0097542)
UniProtKB,Q96RJ6,FERD3L,GO:0005634,nucleus,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q923Z4,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96RJ6,FERD3L,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB:Q923Z4|ensembl:ENSMUSP00000058994|UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96RK0,CIC,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,FB:FBgn0262582|PANTHER:PTN000990637|UniProtKB:Q96RK0,9606,C,nucleus,ENSG00000079432,CIC,Supported,Nucleoplasm,Vesicles,,,Nucleoplasm,Vesicles,,,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,Q96RK0,CIC,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000079432,CIC,Supported,Nucleoplasm,Vesicles,,,Nucleoplasm,Vesicles,,,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,Q96RK1,CITED4,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,MGI:MGI:108023|MGI:MGI:1306784|MGI:MGI:1861694|PANTHER:PTN000424721|UniProtKB:Q99966|UniProtKB:Q99967,9606,C,nucleus,ENSG00000179862,CITED4,Approved,Vesicles,,,,,Vesicles,,,,,Vesicles (GO:0043231)
UniProtKB,Q96RK1,CITED4,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00026330|UniProtKB:Q9WUL8|ensembl:ENSMUSP00000092408|InterPro:IPR007576|UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000179862,CITED4,Approved,Vesicles,,,,,Vesicles,,,,,Vesicles (GO:0043231)
UniProtKB,Q96RK4,BBS4,GO:0005634,nucleus,ECO:0000364,IEA,GO_REF:0000108,GO:0051457,9606,C,nucleus,ENSG00000140463,BBS4,Approved,Cytosol;Flagellar centriole;Principal piece,Acrosome;Annulus;Perinuclear theca,,,,Acrosome;Annulus;Cytosol;Flagellar centriole;Perinuclear theca;Principal piece,,Annulus;Flagellar centriole;Perinuclear theca,,,Acrosome (GO:0001669);Annulus (GO:0097227);Cytosol (GO:0005829);Flagellar centriole (GO:0005814);Perinuclear theca (GO:0033011);Principal piece (GO:0097228)
UniProtKB,Q96RL1,UIMC1,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000087206,UIMC1,Supported,Nuclear bodies,Nucleoplasm,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,Q96RL1,UIMC1,GO:0005634,nucleus,ECO:0000314,IDA,PMID:12080054,,9606,C,nucleus,ENSG00000087206,UIMC1,Supported,Nuclear bodies,Nucleoplasm,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,Q96RL1,UIMC1,GO:0005634,nucleus,ECO:0000314,IDA,PMID:17525340,,9606,C,nucleus,ENSG00000087206,UIMC1,Supported,Nuclear bodies,Nucleoplasm,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,Q96RL1,UIMC1,GO:0005634,nucleus,ECO:0000314,IDA,PMID:17525341,,9606,C,nucleus,ENSG00000087206,UIMC1,Supported,Nuclear bodies,Nucleoplasm,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,Q96RL1,UIMC1,GO:0005634,nucleus,ECO:0000314,IDA,PMID:17525342,,9606,C,nucleus,ENSG00000087206,UIMC1,Supported,Nuclear bodies,Nucleoplasm,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,Q96RL1,UIMC1,GO:0005634,nucleus,ECO:0000314,IDA,PMID:17643121,,9606,C,nucleus,ENSG00000087206,UIMC1,Supported,Nuclear bodies,Nucleoplasm,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,Q96RL1,UIMC1,GO:0005634,nucleus,ECO:0005547,NAS,PMID:20656689,,9606,C,nucleus,ENSG00000087206,UIMC1,Supported,Nuclear bodies,Nucleoplasm,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,Q96RN5,MED15,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000099917,MED15,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96RN5,MED15,GO:0005634,nucleus,ECO:0000314,IDA,PMID:24882805,,9606,C,nucleus,ENSG00000099917,MED15,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96RQ1,ERGIC2,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000087502,ERGIC2,Supported,Golgi apparatus;Vesicles,Nucleoli rim,,,Golgi apparatus;Nucleoli rim;Vesicles,,,,,,Golgi apparatus (GO:0005794);Nucleoli rim (GO:0005730);Vesicles (GO:0043231)
UniProtKB,Q96RQ1,ERGIC2,GO:0005634,nucleus,ECO:0000314,IDA,PMID:17980171,,9606,C,nucleus,ENSG00000087502,ERGIC2,Supported,Golgi apparatus;Vesicles,Nucleoli rim,,,Golgi apparatus;Nucleoli rim;Vesicles,,,,,,Golgi apparatus (GO:0005794);Nucleoli rim (GO:0005730);Vesicles (GO:0043231)
UniProtKB,Q96RR4,CAMKK2,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000110931,CAMKK2,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,Q96RS0,TGS1,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,PANTHER:PTN000380809|PomBase:SPAC2G11.15c|SGD:S000006078|TAIR:locus:1005716684|UniProtKB:Q96RS0,9606,C,nucleus,ENSG00000137574,TGS1,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,Q96RS0,TGS1,GO:0005634,nucleus,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0539,9606,C,nucleus,ENSG00000137574,TGS1,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,Q96RS0,TGS1,GO:0005634,nucleus,ECO:0000314,IDA,PMID:12943661,,9606,C,nucleus,ENSG00000137574,TGS1,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,Q96RS2,RPSA,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000168028,RPSA,Supported,Cytosol;Plasma membrane,,,,Cytosol;Plasma membrane,,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,Q96RS6,NUDCD1,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000120526,NUDCD1,Supported,Nucleoplasm,Cytosol,,,Cytosol;Nucleoplasm,,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654)
UniProtKB,Q96RT1,ERBIN,GO:0005634,nucleus,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0539,9606,C,nucleus,ENSG00000112851,ERBIN,Supported,Cell Junctions;Plasma membrane,,,,Cell Junctions;Plasma membrane,,,,,,Cell Junctions (GO:0030054);Plasma membrane (GO:0005886)
UniProtKB,Q96RT1,ERBIN,GO:0005634,nucleus,ECO:0000314,IDA,PMID:11375975,,9606,C,nucleus,ENSG00000112851,ERBIN,Supported,Cell Junctions;Plasma membrane,,,,Cell Junctions;Plasma membrane,,,,,,Cell Junctions (GO:0030054);Plasma membrane (GO:0005886)
UniProtKB,Q96RU2,USP28,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,FB:FBgn0016756|FB:FBgn0030366|FB:FBgn0039214|FB:FBgn0260936|MGI:MGI:2182061|PANTHER:PTN002541993|PomBase:SPBC713.02c|PomBase:SPCC1682.12c|SGD:S000005130|TAIR:locus:2020412|TAIR:locus:2060395|TAIR:locus:2081501|TAIR:locus:2090985|TAIR:locus:2140074|TAIR:locus:2144118|TAIR:locus:2174403|UniProtKB:O75317|UniProtKB:O94782|UniProtKB:Q0WX57|UniProtKB:Q14694|UniProtKB:Q582C5|UniProtKB:Q6QN14|UniProtKB:Q6R6M4|UniProtKB:Q86T82|UniProtKB:Q86UV5|UniProtKB:Q93009|UniProtKB:Q96K76|UniProtKB:Q96RU2|UniProtKB:Q9BXU7|UniProtKB:Q9P275|UniProtKB:Q9UMW8|WB:WBGene00010406,9606,C,nucleus,ENSG00000048028,USP28,Supported,Nucleoplasm,Nuclear bodies,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,Q96RU2,USP28,GO:0005634,nucleus,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0539,9606,C,nucleus,ENSG00000048028,USP28,Supported,Nucleoplasm,Nuclear bodies,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,Q96RU7,TRIB3,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,FB:FBgn0028978|MGI:MGI:1345675|PANTHER:PTN001121144|UniProtKB:Q96RU7|UniProtKB:Q96RU8,9606,C,nucleus,ENSG00000101255,TRIB3,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96RU7,TRIB3,GO:0005634,nucleus,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q8K4K2,9606,C,nucleus,ENSG00000101255,TRIB3,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96RU7,TRIB3,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB:Q8K4K2|ensembl:ENSMUSP00000041747|UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000101255,TRIB3,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96RU8,TRIB1,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,FB:FBgn0028978|MGI:MGI:1345675|PANTHER:PTN001121144|UniProtKB:Q96RU7|UniProtKB:Q96RU8,9606,C,nucleus,ENSG00000173334,TRIB1,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,Q96RU8,TRIB1,GO:0005634,nucleus,ECO:0000314,IDA,PMID:17452330,,9606,C,nucleus,ENSG00000173334,TRIB1,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,Q96RY5,CRAMP1,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,FB:FBgn0000376|PANTHER:PTN001093019,9606,C,nucleus,ENSG00000007545,CRAMP1,Approved,Nucleoplasm,Cytosol;Nucleoli,,,,Cytosol;Nucleoli;Nucleoplasm,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654)
UniProtKB,Q96RY5,CRAMP1,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000007545,CRAMP1,Approved,Nucleoplasm,Cytosol;Nucleoli,,,,Cytosol;Nucleoli;Nucleoplasm,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654)
UniProtKB,Q96S08,RUVBL,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00026330|UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96S16,JMJD8,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,PANTHER:PTN001753861|TAIR:locus:2144153|UniProtKB:Q96S16,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96S16,JMJD8,GO:0005634,nucleus,ECO:0000314,IDA,PMID:29133832,,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96S44,TP53RK,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,PANTHER:PTN000258658|SGD:S000003494|UniProtKB:Q5BAB7|UniProtKB:Q96S44,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96S44,TP53RK,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96S44,TP53RK,GO:0005634,nucleus,ECO:0000314,IDA,PMID:11546806,,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96S44,TP53RK,GO:0005634,nucleus,ECO:0000314,IDA,PMID:27903914,,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96S44,TP53RK,GO:0005634,nucleus,ECO:0000314,IDA,PMID:28805828,,9606,C,nucleus,,,,,,,,,,,,,,
UniProtKB,Q96S53,TESK2,GO:0005634,nucleus,ECO:0000318,IBA,GO_REF:0000033,MGI:MGI:104572|MGI:MGI:1197517|PANTHER:PTN001510238|RGD:619984|UniProtKB:P53667|UniProtKB:Q96S53,9606,C,nucleus,ENSG00000070759,TESK2,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96S53,TESK2,GO:0005634,nucleus,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q924U5,9606,C,nucleus,ENSG00000070759,TESK2,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,Q96S53,TESK2,GO:0005634,nucleus,ECO:0000501,IEA,GO_REF:0000120,UniProtKB:Q924U5|ensembl:ENSRNOP00000023416|UniProtKB-KW:KW-0539|UniProtKB-SubCell:SL-0191,9606,C,nucleus,ENSG00000070759,TESK2,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654)
